GeneSymbol,0,1,clust,pathway
Rpl13a,0.32206237,0.50486606,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl14,0.12339719,0.43356168,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl15,0.20303106,0.4108137,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl18a,0.069172986,0.39386353,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl19,0.21335496,0.4576822,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl22,0.11804451,0.4829734,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl22l1,0.14459941,0.4635576,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl23,0.17474732,0.5881843,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl23a,0.053986568,0.48159257,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl24,0.16638483,0.27347243,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl26,0.36987743,0.44851133,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl27,0.21516313,0.4889901,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl27a,0.072951585,0.52118677,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl28,0.16377543,0.32082877,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl29,0.16927023,0.21647786,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl3,0.30873284,0.45317453,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl30,0.16431381,0.54115117,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl31,0.0018595589,0.4295875,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl32,0.19186646,0.4217018,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl34,0.13962898,0.31607592,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl35,0.10195993,0.41042393,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl35a,0.18927059,0.47269192,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl36a,0.0793938,0.43907636,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl36al,0.084484294,0.4525901,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl37,0.10104441,0.3080336,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl37a,0.19917578,0.51813245,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl38,0.14621818,0.5148813,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl39,0.15450649,0.46003586,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl39l,0.16750972,0.3845866,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl3l,0.1036001,0.37562162,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl4,0.23558228,0.47526678,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl5,0.2498364,0.59871674,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl6,0.21041806,0.31454203,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl7,0.17204978,0.49416292,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl8,0.11403215,0.5389027,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpl9,0.06778333,0.5040668,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rplp0,0.27109,0.46556368,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rplp1,0.07818103,0.39891034,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rplp2,0.17112729,0.34471428,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Formation of a pool of free 40S subunits', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rpp14,-0.17689852,0.17124487,0,['Major pathway of rRNA processing in the nucleolus and cytosol']
Rpp21,0.059179768,0.5452654,0,['Major pathway of rRNA processing in the nucleolus and cytosol']
Rpp25,0.13438383,0.45736048,0,['Major pathway of rRNA processing in the nucleolus and cytosol']
Rpp30,0.21447602,0.4534868,0,['Major pathway of rRNA processing in the nucleolus and cytosol']
Rpp40,0.1007516,0.43670133,0,['Major pathway of rRNA processing in the nucleolus and cytosol']
Rprd1a,-0.15127285,0.15269311,3,['RNA polymerase II transcribes snRNA genes']
Rprd1b,-0.03431067,0.06529849,3,['RNA polymerase II transcribes snRNA genes']
Rprd2,-0.1529211,0.08257485,3,['RNA polymerase II transcribes snRNA genes']
Rps10,0.18494019,0.49053922,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps11,0.18176603,0.6299859,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps13,0.10177719,0.669384,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps14,0.29589903,0.5768623,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps15,0.2735216,0.41599497,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps15a,0.03831222,0.6330591,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps16,0.078847736,0.6463455,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps17,0.09949349,0.58396965,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps18,0.09779657,0.47225773,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps19,0.20661834,0.5729218,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps19bp1,0.2589057,0.21841232,0,['Regulation of HSF1-mediated heat shock response']
Rps2,0.16549563,0.5847788,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'RMTs methylate histone arginines', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Protein methylation', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps20,0.12624514,0.6015947,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps21,0.051736187,0.4915908,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps23,0.036340777,0.5498503,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps24,0.08900921,0.678331,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps25,0.19097602,0.44863015,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
Rps26,0.08284421,0.46246257,0,"['L13a-mediated translational silencing of Ceruloplasmin expression', 'SRP-dependent cotranslational protein targeting to membrane', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition', 'GTP hydrolysis and joining of the 60S ribosomal subunit', 'Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)', 'Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)']"
